"class","npixels","year","areaHa","scenario","rep"
"3",412670,2039,37140.3,"RCP85","Rep1"
"4",87369,2039,7863.21,"RCP85","Rep1"
"5",80470,2039,7242.3,"RCP85","Rep1"
"6",189556,2039,17060.04,"RCP85","Rep1"
"7",6531,2039,587.79,"RCP85","Rep1"
"8",7049,2039,634.41,"RCP85","Rep1"
"9",79146,2039,7123.14,"RCP85","Rep1"
"10",8006,2039,720.54,"RCP85","Rep1"
"11",125036,2039,11253.24,"RCP85","Rep1"
"12",44024,2039,3962.16,"RCP85","Rep1"
"13",729,2039,65.61,"RCP85","Rep1"
"0",717422,2040,64567.98,"RCP85","Rep1"
"1",1006044,2040,90543.96,"RCP85","Rep1"
"2",89661,2040,8069.49,"RCP85","Rep1"
"3",412565,2040,37130.85,"RCP85","Rep1"
"4",86592,2040,7793.28,"RCP85","Rep1"
"5",80026,2040,7202.34,"RCP85","Rep1"
"6",191445,2040,17230.05,"RCP85","Rep1"
"7",6533,2040,587.97,"RCP85","Rep1"
"8",7059,2040,635.31,"RCP85","Rep1"
"9",78034,2040,7023.06,"RCP85","Rep1"
"10",7979,2040,718.11,"RCP85","Rep1"
"11",125017,2040,11251.53,"RCP85","Rep1"
"12",44127,2040,3971.43,"RCP85","Rep1"
"13",729,2040,65.61,"RCP85","Rep1"
"0",716535,2041,64488.15,"RCP85","Rep1"
"1",1008691,2041,90782.19,"RCP85","Rep1"
"2",90008,2041,8100.72,"RCP85","Rep1"
"3",412192,2041,37097.28,"RCP85","Rep1"
"4",85636,2041,7707.24,"RCP85","Rep1"
"5",80252,2041,7222.68,"RCP85","Rep1"
"6",193438,2041,17409.42,"RCP85","Rep1"
"7",6538,2041,588.42,"RCP85","Rep1"
"8",7074,2041,636.66,"RCP85","Rep1"
"9",75618,2041,6805.62,"RCP85","Rep1"
"10",7969,2041,717.21,"RCP85","Rep1"
"11",123681,2041,11131.29,"RCP85","Rep1"
"12",44871,2041,4038.39,"RCP85","Rep1"
"13",730,2041,65.7,"RCP85","Rep1"
"0",715682,2042,64411.38,"RCP85","Rep1"
"1",1011959,2042,91076.31,"RCP85","Rep1"
"2",89823,2042,8084.07,"RCP85","Rep1"
"3",412791,2042,37151.19,"RCP85","Rep1"
"4",84608,2042,7614.72,"RCP85","Rep1"
"5",80325,2042,7229.25,"RCP85","Rep1"
"6",195004,2042,17550.36,"RCP85","Rep1"
"7",6539,2042,588.51,"RCP85","Rep1"
"8",7084,2042,637.56,"RCP85","Rep1"
